LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	Tomas
Date	2014/01/07
Time	11:49:39.9806642532348632813
***End_of_Header***	
	
Channels	4				
Samples	1	1	1	1	
Date	2014/05/11	2014/05/11	2014/05/11	2014/05/11	
Time	12:49:40.8411407470703125	12:49:40.8411407470703125	12:49:40.8411407470703125	12:49:40.8411407470703125	
X_Dimension	Time	Time	Time	Time	
X0	1.0713600860476494E+7	1.0713600860476494E+7	1.0713600860476494E+7	1.0713600860476494E+7	
Delta_X	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***					
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Comment
	1.071446E+7	102.184673	31.171378	14191.481323
	1.071449E+7	102.130281	31.731294	14144.577026
	1.071452E+7	102.242691	32.081881	14191.481323
	1.071455E+7	102.300710	32.363726	14191.481323
	1.071458E+7	102.184673	32.269236	14191.481323
	1.071461E+7	102.242691	32.340098	14191.481323
	1.071464E+7	102.358728	32.081881	14097.672729
	1.071467E+7	102.130281	31.426893	13959.891357
	1.071470E+7	102.130281	31.357845	13959.891357
	1.071473E+7	102.130281	31.240365	13819.178467
	1.071476E+7	102.184673	31.147898	13772.274170
	1.071479E+7	102.184673	31.544480	13631.561279
	1.071482E+7	102.184673	31.660667	13587.588501
	1.071485E+7	102.130281	31.450406	13446.875610
	1.071488E+7	102.130281	31.263856	13353.067017
	1.071491E+7	102.184673	31.054004	13212.354126
	1.071494E+7	102.130281	30.425643	13027.668457
	1.071497E+7	102.130281	30.797470	12840.051270
	1.071500E+7	102.184673	30.728623	12467.748413
	1.071503E+7	102.358728	31.100946	12329.967041
	1.071506E+7	102.300710	31.077474	12001.636963
	1.071509E+7	102.130281	31.030538	11585.361328
	1.071512E+7	102.184673	31.240365	11257.031250
	1.071515E+7	102.184673	31.054004	10978.536987
	1.071518E+7	102.300710	30.938161	10512.425537
	1.071521E+7	102.242691	31.054004	10140.122681
	1.071524E+7	102.242691	31.334344	9861.628418
	1.071527E+7	102.358728	30.820913	9489.325562
	1.071530E+7	102.242691	30.820913	9117.022705
	1.071533E+7	102.358728	31.077474	8835.596924
	1.071536E+7	102.130281	31.077474	8416.389771
	1.071539E+7	102.184673	31.263856	8137.895508
	1.071542E+7	102.242691	31.287348	7953.209839
	1.071545E+7	102.300710	31.193394	7624.879761
	1.071548E+7	102.130281	31.591536	7487.098389
	1.071551E+7	102.184673	31.778394	7205.672607
	1.071554E+7	102.242691	31.778394	7067.891235
	1.071557E+7	102.242691	31.989015	6927.178345
	1.071560E+7	102.358728	32.387357	6833.369751
	1.071563E+7	102.184673	32.316475	6554.875488
